anime_id,title,anime_url,anime_img,episodes,votes,rate,genres,rate_1,rate_2,rate_3,rate_4,rate_5,genre_action,genre_adventure,genre_comedy,genre_drama,genre_family,genre_fantasy,genre_food,genre_harem,genre_historical,genre_horror,genre_idols,genre_isekai,genre_jdrama,genre_magical girls,genre_martial arts,genre_mecha,genre_music,genre_mystery,genre_post-apocalyptic,genre_romance,genre_sci-fi,genre_seinen,genre_sgdrama,genre_shojo,genre_shonen,genre_slice of life,genre_sports,genre_supernatural,genre_thriller
165,Star Driver,https://www.crunchyroll.com/star-driver,https://img1.ak.crunchyroll.com/i/spire1/4a85b73040df15f6bb0b08911aa59a081313543934_full.jpg,12,373,4.61,action,8,7,21,52,285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,How Not to Summon a Demon Lord,https://www.crunchyroll.com/how-not-to-summon-a-demon-lord,https://img1.ak.crunchyroll.com/i/spire2/0af3e3b13d3b9371c338a66878cff6151530795404_full.jpg,12,371,4.04,action|fantasy|harem|romance,29,25,40,85,192,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
167,NARUTO Spin-Off: Rock Lee & His Ninja Pals,https://www.crunchyroll.com/naruto-spin-off-rock-lee-his-ninja-pals,https://img1.ak.crunchyroll.com/i/spire3/759dd20c7d5ca3cc630e2d27e2a7f63e1333392499_full.jpg,51,369,4.1,,44,14,34,46,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Plastic Memories,https://www.crunchyroll.com/plastic-memories,https://img1.ak.crunchyroll.com/i/spire2/ad2b0b48b9f93920299b014bd70f24ed1428100037_full.jpg,13,364,4.63,drama|romance|sci-fi,7,7,25,37,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
169,Nyarko-san: Another Crawling Chaos,https://www.crunchyroll.com/nyarko-san-another-crawling-chaos,https://img1.ak.crunchyroll.com/i/spire4/48091c328bcf5be14d5153efedc783af1365015656_full.jpg,45,364,4.47,comedy|romance,16,8,28,48,264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
170,Galaxy Express 999,https://www.crunchyroll.com/galaxy-express-999,https://img1.ak.crunchyroll.com/i/spire4/149d215a67f3fdc611b1d58c0027ebd91237060340_full.jpg,12,363,4.7,,12,2,9,38,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,The Pet Girl of Sakurasou,https://www.crunchyroll.com/the-pet-girl-of-sakurasou,https://img1.ak.crunchyroll.com/i/spire2/6d03416fb5953f33d81e07e9f1b121f31350591324_full.jpg,12,359,4.79,comedy|drama|romance|seinen,3,8,6,29,313,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
172,Death March to the Parallel World Rhapsody,https://www.crunchyroll.com/death-march-to-the-parallel-world-rhapsody,https://img1.ak.crunchyroll.com/i/spire3/3b63ca8429c5bed4b645000eab5208921515627980_full.jpg,24,358,3.77,adventure|fantasy|harem|isekai|romance|slice of life,40,45,41,63,169,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
173,Demonbane,https://www.crunchyroll.com/demonbane,https://img1.ak.crunchyroll.com/i/spire4/e6ad41b0de7dce89aacf0d0bf9f8b2571289442348_full.jpg,12,350,4.5,mecha,8,5,25,77,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Mizu no Kotoba,https://www.crunchyroll.com/mizu-no-kotoba,https://img1.ak.crunchyroll.com/i/spire1/55047431e14daa0fbf62c4d4f9b121e61279148254_full.jpg,12,349,4.69,drama,4,2,12,62,269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,White Album,https://www.crunchyroll.com/white-album,https://img1.ak.crunchyroll.com/i/spire4/73f9f47c165bd01f0e6550cfb81d23cc1279148246_full.jpg,12,348,4.3,drama|harem|music|romance|seinen,23,11,27,65,222,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
176,The Idol Master,https://www.crunchyroll.com/the-idol-master,https://img1.ak.crunchyroll.com/i/spire2/6b3b9443ccb89ef959b8404e2e9957911311206564_full.png,12,342,4.65,music,4,8,12,55,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
177,Space Brothers,https://www.crunchyroll.com/space-brothers,https://img1.ak.crunchyroll.com/i/spire2/9b11916ae9d5d8e53323ea072fd6157e1343265507_full.jpg,99,340,4.82,drama|sci-fi|slice of life,0,2,10,36,292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
178,From The New World,https://www.crunchyroll.com/shin-sekai-yori-from-the-new-world,https://img1.ak.crunchyroll.com/i/spire3/b4befa6e58687a64462a3511062bbfe11348858764_full.jpg,25,339,4.66,drama|post-apocalyptic|sci-fi|supernatural|thriller,7,8,11,42,271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
179,Gurren Lagann,https://www.crunchyroll.com/gurren-lagann,https://img1.ak.crunchyroll.com/i/spire4/cf99ba5895abff9fa6fc7230a5c6d1b91367626926_full.jpg,12,326,4.85,action|comedy|mecha|post-apocalyptic|sci-fi,3,2,6,18,297,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
180,Fullmetal Alchemist: Brotherhood,https://www.crunchyroll.com/fullmetal-alchemist-brotherhood,https://img1.ak.crunchyroll.com/i/spire4/fabddf1040abbd18948b9aacc18011b31475523493_full.jpg,64,319,4.93,action|adventure|drama|fantasy|shonen|thriller,1,0,2,15,301,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
181,citrus,https://www.crunchyroll.com/citrus,https://img1.ak.crunchyroll.com/i/spire1/26b65bd12651ad9588731727fae840fc1515112511_full.jpg,12,319,4.24,drama|romance,19,20,24,57,199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
182,Black Bullet,https://www.crunchyroll.com/black-bullet,https://img1.ak.crunchyroll.com/i/spire2/893a35d45c053eb2171051fc591c07bc1396898246_full.jpg,13,319,4.11,action|mystery|post-apocalyptic|sci-fi,17,19,41,78,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
183,Gargantia on the Verdurous Planet,https://www.crunchyroll.com/gargantia-on-the-verdurous-planet,https://img1.ak.crunchyroll.com/i/spire4/bc6a6632d9a1cbf1f8b0d233c26f14901365195220_full.jpg,17,317,4.57,action|adventure|drama|fantasy|mecha|sci-fi,2,4,25,65,221,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
184,Twin Star Exorcists,https://www.crunchyroll.com/twin-star-exorcists,https://img1.ak.crunchyroll.com/i/spire2/0d9b4b1ea1fa85abd0472c0d1314c2601459549637_full.jpg,50,317,3.88,action|adventure|fantasy|romance|shonen|supernatural,22,39,49,53,154,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
185,Moritasan wa Mukuchi,https://www.crunchyroll.com/moritasan-wa-mukuchi,https://img1.ak.crunchyroll.com/i/spire4/fba7a8bf755e2dedf872ee680eb02ce31529355831_full.jpg,12,314,4.51,comedy|seinen,7,8,22,59,218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186,The Asterisk War,https://www.crunchyroll.com/the-asterisk-war,https://img1.ak.crunchyroll.com/i/spire2/533750c9078ac64f7606abdbb5e62a5e1444872589_full.jpg,24,312,3.64,action|adventure|fantasy|harem|sci-fi,52,20,46,65,129,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
187,Recovery of a MMO Junkie,https://www.crunchyroll.com/recovery-of-an-mmo-junkie,https://img1.ak.crunchyroll.com/i/spire1/f543f3ac08acc24bfebe28ac2e8ac9231507245129_full.jpg,23,308,4.72,drama|romance|seinen|slice of life,2,3,9,52,242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
188,Tsuritama,https://www.crunchyroll.com/tsuritama,https://img1.ak.crunchyroll.com/i/spire2/81768983b78e9d34c69ba21997f396e11335926055_full.jpg,12,302,4.74,comedy|slice of life,2,3,7,47,243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
189,Web Ghosts PiPoPa,https://www.crunchyroll.com/web-ghosts-pipopa,https://img1.ak.crunchyroll.com/i/spire4/2d68574ae56ea5f475edbd18607aab1c1279148282_full.jpg,12,301,4.59,action|adventure|comedy|fantasy|supernatural,15,4,9,32,241,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190,My Teen Romantic Comedy SNAFU,https://www.crunchyroll.com/my-teen-romantic-comedy-snafu,https://img1.ak.crunchyroll.com/i/spire2/320673efcacdbdb0d6222156f8d797ce1504216291_full.jpg,12,300,4.65,comedy|drama|romance|slice of life,4,4,15,48,229,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
191,Fate/stay night [Unlimited Blade Works],https://www.crunchyroll.com/fatestay-night,https://img1.ak.crunchyroll.com/i/spire2/fd6f801d77097e20eb5ffb9232de14d01430173031_full.jpg,26,300,4.51,action|drama|fantasy|supernatural,11,9,19,37,224,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,Magi,https://www.crunchyroll.com/magi,https://img1.ak.crunchyroll.com/i/spire1/b699c3de88d10a8fe9e62febcae5a3731349386143_full.jpg,25,298,4.69,action|adventure|fantasy|shonen,1,8,15,35,239,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
193,Classroom of the Elite,https://www.crunchyroll.com/classroom-of-the-elite,https://img1.ak.crunchyroll.com/i/spire3/3f44a6efc0ab35d49cfa1a9344f7f8841499831762_full.jpg,12,297,4.47,drama|seinen|slice of life|thriller,10,14,16,44,213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
194,TERRAFORMARS,https://www.crunchyroll.com/terraformars,https://img1.ak.crunchyroll.com/i/spire4/016bf790d8da3bc62597f79c7141be391459210713_full.jpg,39,296,3.31,action|sci-fi|seinen|thriller,74,30,36,42,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
195,Nisekoi,https://www.crunchyroll.com/nisekoi,https://img1.ak.crunchyroll.com/i/spire1/0cf2bb1d8613e37f7b8913b0cc85065b1389123747_full.jpg,33,293,4.28,comedy|romance|shonen|slice of life,12,14,31,60,176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
196,Cat God,https://www.crunchyroll.com/cat-god,https://img1.ak.crunchyroll.com/i/spire3/96ca06764b3a96bdf508ffa8e832d1781309977235_full.jpg,12,292,4.4,comedy|fantasy|seinen|supernatural,5,10,27,70,180,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
197,Poyopoyo,https://www.crunchyroll.com/poyopoyo,https://img1.ak.crunchyroll.com/i/spire2/b2ecad9b4e66b71ade0a11e357f6d9c71326174184_full.jpg,52,291,4.76,comedy|slice of life,3,1,8,39,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
198,MONSTER MUSUME EVERYDAY LIFE WITH MONSTER GIRLS,https://www.crunchyroll.com/monster-musume-everyday-life-with-monster-girls,https://img1.ak.crunchyroll.com/i/spire4/6fc4e475a391d3f1293c123c650ce5571441402678_full.jpg,12,289,4.39,comedy|fantasy|harem,17,9,18,46,199,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Ramen Fighter Miki,https://www.crunchyroll.com/ramen-fighter-miki,https://img1.ak.crunchyroll.com/i/spire3/a314f89efc41a04d7d20813c98b77f211279148268_full.jpg,12,277,4.6,action|comedy,7,1,17,47,205,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,World Trigger,https://www.crunchyroll.com/world-trigger,https://img1.ak.crunchyroll.com/i/spire1/4bcfa1957b6785289d711849033f01b71449288307_full.jpg,73,268,4.37,action|fantasy|sci-fi|shonen|supernatural,7,18,25,38,180,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
201,Wise Man's Grandchild,https://www.crunchyroll.com/wise-mans-grandchild,https://img1.ak.crunchyroll.com/i/spire3/dbde2d81b808667b8596d87a5be08fa81555952474_full.jpg,12,267,3.65,adventure|fantasy|isekai|romance|seinen,39,38,30,30,130,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
202,Bungo Stray Dogs,https://www.crunchyroll.com/bungo-stray-dogs,https://img1.ak.crunchyroll.com/i/spire2/c33592b4651e7cccf7ec66244e0f8ee81555537663_full.jpg,63,265,4.63,action|comedy|drama|historical|seinen|supernatural,3,8,16,31,207,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
203,Nagi no Asukara (Nagi-Asu: A Lull in the Sea),https://www.crunchyroll.com/nagi-no-asukara-nagi-asu-a-lull-in-the-sea,https://img1.ak.crunchyroll.com/i/spire1/ab1ed5aaaee7561e30843a287f5f7e7f1380849418_full.jpg,12,259,4.72,drama|fantasy|romance|slice of life,3,2,12,31,211,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
204,Kokoro Connect,https://www.crunchyroll.com/kokoro-connect,https://img1.ak.crunchyroll.com/i/spire1/3cc2a02548c242c19f668d88aa72a1ac1341524886_full.jpg,13,259,4.47,drama|romance|slice of life,7,5,22,50,175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
205,GAMERS!,https://www.crunchyroll.com/gamers,https://img1.ak.crunchyroll.com/i/spire4/8f61d08e713fc25ad54cf12079836b5f1499856494_full.jpg,12,259,3.83,comedy|romance|slice of life,18,33,42,49,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
206,Monthly Girls' Nozaki-kun,https://www.crunchyroll.com/monthly-girls-nozaki-kun,https://img1.ak.crunchyroll.com/i/spire4/49060cb7e02dd3d338273d2530e4888f1404663731_full.jpg,12,258,4.8,comedy|romance,0,6,6,22,224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
207,Captain Harlock,https://www.crunchyroll.com/captain-harlock,https://img1.ak.crunchyroll.com/i/spire1/47cc4e9d26d596ba7c3c389aa02903371449885718_full.jpg,12,255,4.61,action|drama,11,3,5,37,199,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Beyond the Boundary,https://www.crunchyroll.com/beyond-the-boundary,https://img1.ak.crunchyroll.com/i/spire3/49057c8a0c251290717949e4b5ca9ae81380661754_full.jpg,12,255,4.35,comedy|drama|fantasy|supernatural,7,9,26,59,154,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
209,Orange,https://www.crunchyroll.com/orange,https://img1.ak.crunchyroll.com/i/spire3/4052cb0ee15e76c3795319b0a08c1ecb1467466859_full.jpg,26,253,4.55,drama|romance|shojo|supernatural,7,6,14,40,186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
210,Yonna in the Solitary Fortress,https://www.crunchyroll.com/yonna-in-the-solitary-fortress,https://img1.ak.crunchyroll.com/i/spire2/83421c3acdccb77aea327b236524d45d1505348403_full.jpg,12,245,3.83,adventure|fantasy,27,11,50,45,112,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,AMNESIA,https://www.crunchyroll.com/amnesia,https://img1.ak.crunchyroll.com/i/spire3/ee0d385e20e9d9ca78ba3ca372fecfe61357577656_full.jpg,12,244,3.5,drama|mystery|romance,25,42,49,42,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
212,Chance Pop Session,https://www.crunchyroll.com/chance-pop-session,https://img1.ak.crunchyroll.com/i/spire3/81c8cd7a15693b0441b4559b85c7e5ad1237059684_full.jpg,12,243,4.69,drama,4,2,10,33,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Akashic Records of Bastard Magic Instructor,https://www.crunchyroll.com/akashic-records-of-bastard-magic-instructor,https://img1.ak.crunchyroll.com/i/spire2/691011d134b441ab95ca1bc0ac85095e1493152833_full.jpg,24,243,4.1,action|adventure|fantasy,12,13,35,61,122,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,MEGALOBOX,https://www.crunchyroll.com/megalobox,https://img1.ak.crunchyroll.com/i/spire1/75c8ff7a84bac94f275d2a1c0c8f05601522906376_full.jpg,13,242,4.79,drama|sci-fi|sports,3,2,8,16,213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
215,The Melody of Oblivion,https://www.crunchyroll.com/the-melody-of-oblivion,https://img1.ak.crunchyroll.com/i/spire2/4d2b0f20525a3e6eeaa78f6d18e460cc1289443876_full.jpg,12,241,4.23,mecha|romance|supernatural,17,8,20,53,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
216,STRIKE THE BLOOD,https://www.crunchyroll.com/strike-the-blood,https://img1.ak.crunchyroll.com/i/spire4/83fd66cede2723d350243459e2b241ce1380849787_full.jpg,12,241,3.91,action|fantasy|harem|supernatural,13,23,46,49,110,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
217,Canvas 2: Niji Iro no Sketch,https://www.crunchyroll.com/canvas-2-niji-iro-no-sketch,https://img1.ak.crunchyroll.com/i/spire2/e6b78d9d125b7bcf1796d1557ada35211289441722_full.jpg,12,235,4.58,harem,8,1,10,43,173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,A Place Further Than the Universe,https://www.crunchyroll.com/a-place-further-than-the-universe,https://img1.ak.crunchyroll.com/i/spire2/660c6764c4cad0ee1c344a2dc2190a031514329409_full.jpg,13,234,4.9,adventure|seinen|slice of life,2,1,1,11,219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
219,King's Game,https://www.crunchyroll.com/kings-game,https://img1.ak.crunchyroll.com/i/spire3/f93fed24fab3b7e9a4b23cb375e7eac51507190163_full.jpg,12,233,2.04,drama|mystery|supernatural|thriller,133,33,18,22,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
220,Keijo!!!!!!!!,https://www.crunchyroll.com/keijo,https://img1.ak.crunchyroll.com/i/spire3/02efb5862c8f76d2d9239913c3c323d71475742970_full.jpg,12,231,4.06,action|sports,26,11,20,40,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
221,Polar Bear Cafe,https://www.crunchyroll.com/polar-bear-cafe,https://img1.ak.crunchyroll.com/i/spire1/20c0f597a7017bd01c64711f49cac3e31333478264_full.jpg,50,228,4.62,comedy|slice of life,3,6,12,33,174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
222,Mobile Suit GUNDAM Iron Blooded Orphans,https://www.crunchyroll.com/mobile-suit-gundam-iron-blooded-orphans,https://img1.ak.crunchyroll.com/i/spire3/e9724d06d964d91e937874b67ccab1791481589502_full.jpg,50,228,4.57,action|mecha|sci-fi,6,10,8,28,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
223,Upotte!!,https://www.crunchyroll.com/upotte,https://img1.ak.crunchyroll.com/i/spire3/d6f1d1a2e17e22c87063bcebe41b25731333490143_full.jpg,10,228,4.14,comedy|seinen,17,8,28,47,128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
224,Blast of Tempest,https://www.crunchyroll.com/blast-of-tempest,https://img1.ak.crunchyroll.com/i/spire2/5fed5c5ec8dc3d09ef8697317d2592ef1349120133_full.jpg,12,226,4.48,action|adventure|fantasy|mystery|shonen,2,10,17,45,152,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
225,Yamada-kun and the Seven Witches,https://www.crunchyroll.com/yamada-kun-and-the-seven-witches,https://img1.ak.crunchyroll.com/i/spire3/f5a1c70df13361b1ffcab4f01f3628f41428603548_full.jpg,24,222,4.71,comedy|drama|fantasy|harem|romance|slice of life|supernatural,0,4,10,33,175,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
226,Lady Death,https://www.crunchyroll.com/lady-death,https://img1.ak.crunchyroll.com/i/spire1/08132008/6/a/c/0/6ac0d6ebebf8e0_full.jpg,12,222,3.78,action|supernatural,23,17,34,59,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
227,"WATAMOTE ~No Matter How I Look at It, It’s You Guys Fault I’m Not Popular!~",https://www.crunchyroll.com/watamote-no-matter-how-i-look-at-it-its-you-guys-fault-im-not-popular,https://img1.ak.crunchyroll.com/i/spire2/bf33fea2830c6b2eb25de7e2ba1ad6931374105898_full.jpg,12,220,4.42,comedy|shonen|slice of life,8,11,10,43,148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
228,KIZNAIVER,https://www.crunchyroll.com/kiznaiver,https://img1.ak.crunchyroll.com/i/spire2/5b05d3b35d57f3ee1e676b2b1c2561941459523366_full.jpg,12,219,4.17,drama|romance|sci-fi,9,16,22,54,118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
229,Kite Liberator,https://www.crunchyroll.com/kite-liberator,https://img1.ak.crunchyroll.com/i/spire3/7c0b6aa992ebe1f22561dbeb2a63bbd71548367191_full.jpg,12,217,4.35,action,15,2,15,44,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,The Master of Ragnarok & Blesser of Einherjar,https://www.crunchyroll.com/the-master-of-ragnarok-blesser-of-einherjar,https://img1.ak.crunchyroll.com/i/spire3/cf2965b2c053e2edc9b8b24e4c190f381530980453_full.jpg,12,217,2.3,adventure|fantasy|harem|isekai,99,36,30,21,31,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Love Live!,https://www.crunchyroll.com/love-live-school-idol-project,https://img1.ak.crunchyroll.com/i/spire3/deaf323b7654b1e9d6a63b9dfb1ae8cc1532553708_full.jpg,13,216,4.64,drama|idols|music|slice of life,3,3,13,31,166,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
232,Tono to Issho,https://www.crunchyroll.com/tono-to-issho,https://img1.ak.crunchyroll.com/i/spire1/6b2a60cec9e3d3556b4153e9ad819c281278453677_full.jpg,12,213,4.25,comedy|historical,17,5,15,46,130,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Domestic Girlfriend,https://www.crunchyroll.com/domestic-girlfriend,https://img1.ak.crunchyroll.com/i/spire4/e9d06c4b49db6a61f50d15d22056001f1549334227_full.jpg,12,211,4.4,drama|romance,11,6,20,24,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
234,Record of Grancrest War,https://www.crunchyroll.com/record-of-grancrest-war,https://img1.ak.crunchyroll.com/i/spire3/322ad2bbe085d7ad53beea371af5e76f1515179616_full.jpg,25,211,3.59,action|drama|fantasy|romance,21,36,34,38,82,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
235,JUNI TAISEN: ZODIAC WAR,https://www.crunchyroll.com/juni-taisenzodiac-war,https://img1.ak.crunchyroll.com/i/spire3/5e0959a46056750b55a3da344f9800a21509568283_full.jpg,12,208,3.29,action|fantasy|shonen|supernatural,29,44,35,38,62,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
236,Love Stage!!,https://www.crunchyroll.com/love-stage,https://img1.ak.crunchyroll.com/i/spire1/d095879534187c6f57546b2aafb8b5361404912213_full.jpg,10,207,4.72,romance|slice of life,4,3,3,26,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
237,KAGUYA-SAMA: LOVE IS WAR,https://www.crunchyroll.com/kaguya-sama-love-is-war,https://img1.ak.crunchyroll.com/i/spire4/faa002ac9675024246d94d4b8f4133561547263949_full.jpg,12,204,4.83,comedy|romance|seinen,2,2,3,14,183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
238,Leiji Matsumoto's OZMA,https://www.crunchyroll.com/leiji-matsumotos-ozma,https://img1.ak.crunchyroll.com/i/spire3/68ce9afef020943e33944a0a75e571c91331943843_full.jpg,6,203,4.07,,9,11,28,64,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Medaka Box,https://www.crunchyroll.com/medaka-box,https://img1.ak.crunchyroll.com/i/spire4/f51d374e523942b3a25aaeccb8ebae5c1349376953_full.jpg,12,200,4.56,romance,2,7,12,36,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
